   0.885585E-01  -0.356564       0.122854E-16    0.00000        0.00000    
   0.885585E-01  -0.447750      -0.119296E-16    0.00000        0.00000    
   0.885585E-01  -0.358953      -0.334409E-17    0.00000        0.00000    
   0.885585E-01  -0.417042       0.916828E-17    0.00000        0.00000    
   0.885585E-01  -0.361983       0.108590E-17    0.00000        0.00000    
   0.885585E-01  -0.416051      -0.266239E-16    0.00000        0.00000    
   0.885585E-01  -0.354196       0.141429E-16    0.00000        0.00000    
   0.885585E-01  -0.353601       0.213622E-17    0.00000        0.00000    
   0.885585E-01  -0.413500      -0.616640E-17    0.00000        0.00000    
   0.885585E-01  -0.354188       0.150941E-17    0.00000        0.00000    
   0.885585E-01  -0.353600       0.949355E-17    0.00000        0.00000    
   0.885585E-01  -0.433841      -0.272745E-17    0.00000        0.00000    
   0.885585E-01  -0.405064       0.180791E-16    0.00000        0.00000    
   0.885585E-01  -0.433841       0.874138E-17    0.00000        0.00000    
   0.885585E-01  -0.417043      -0.103575E-16    0.00000        0.00000    
   0.885585E-01  -0.363697      -0.503519E-17    0.00000        0.00000    
   0.885585E-01  -0.447739      -0.245640E-17    0.00000        0.00000    
   0.885585E-01  -0.416044       0.174285E-16    0.00000        0.00000    
   0.885585E-01  -0.356559      -0.130511E-16    0.00000        0.00000    
   0.885585E-01  -0.358956       0.707442E-17    0.00000        0.00000    
   0.885585E-01  -0.413502      -0.127089E-16    0.00000        0.00000    
   0.885585E-01  -0.405058      -0.610203E-17    0.00000        0.00000    
   0.885585E-01  -0.363690      -0.279394E-17    0.00000        0.00000    
   0.885585E-01  -0.361978       0.445370E-17    0.00000        0.00000    
   0.708504E-01  -0.306471      -0.101305E-19    0.00000        0.00000    
   0.708504E-01  -0.275297      -0.884380E-20    0.00000        0.00000    
   0.708504E-01  -0.286183       0.116302E-20    0.00000        0.00000    
   0.708504E-01  -0.308072      -0.336596E-19    0.00000        0.00000    
   0.444091E-01  -0.225669      -0.328649E-17    0.00000        0.00000    
   0.444091E-01  -0.237442       0.281808E-17    0.00000        0.00000    
   0.444091E-01  -0.239774       0.609864E-17    0.00000        0.00000    
   0.444091E-01  -0.222574      -0.483656E-17    0.00000        0.00000    
   0.444091E-01  -0.238142       0.564802E-17    0.00000        0.00000    
   0.444091E-01  -0.250747       0.349147E-17    0.00000        0.00000    
   0.444091E-01  -0.249263      -0.111673E-16    0.00000        0.00000    
   0.444091E-01  -0.250744       0.168390E-17    0.00000        0.00000    
   0.444091E-01  -0.208944      -0.290532E-17    0.00000        0.00000    
   0.444091E-01  -0.237445       0.639933E-17    0.00000        0.00000    
   0.444091E-01  -0.239775       0.148739E-17    0.00000        0.00000    
   0.444091E-01  -0.224605       0.144334E-17    0.00000        0.00000    
   0.444091E-01  -0.225667       0.275794E-17    0.00000        0.00000    
   0.444091E-01  -0.222615      -0.126648E-16    0.00000        0.00000    
   0.444091E-01  -0.222616       0.271051E-17    0.00000        0.00000    
   0.444091E-01  -0.215895      -0.401832E-17    0.00000        0.00000    
   0.444091E-01  -0.224887       0.557348E-18    0.00000        0.00000    
   0.444091E-01  -0.224887      -0.222092E-17    0.00000        0.00000    
   0.444091E-01  -0.249260       0.187364E-17    0.00000        0.00000    
   0.444091E-01  -0.222578      -0.107065E-17    0.00000        0.00000    
   0.444091E-01  -0.224603       0.374727E-17    0.00000        0.00000    
   0.444091E-01  -0.215896       0.560397E-17    0.00000        0.00000    
   0.444091E-01  -0.208946       0.135779E-17    0.00000        0.00000    
   0.444091E-01  -0.238141       0.131121E-17    0.00000        0.00000    
   0.368632E-01  -0.239746      -0.339830E-17    0.00000        0.00000    
   0.368632E-01  -0.251829      -0.871597E-18    0.00000        0.00000    
   0.368632E-01  -0.248929      -0.330004E-17    0.00000        0.00000    
   0.368632E-01  -0.233037       0.285958E-17    0.00000        0.00000    
   0.368632E-01  -0.239951       0.772494E-18    0.00000        0.00000    
   0.368632E-01  -0.247185       0.538713E-17    0.00000        0.00000    
   0.368632E-01  -0.242229      -0.481792E-17    0.00000        0.00000    
   0.368632E-01  -0.245512       0.112283E-16    0.00000        0.00000    
   0.368632E-01  -0.233036      -0.542101E-18    0.00000        0.00000    
   0.368632E-01  -0.247411      -0.211758E-17    0.00000        0.00000    
   0.368632E-01  -0.239743       0.211758E-17    0.00000        0.00000    
   0.368632E-01  -0.247413       0.389296E-17    0.00000        0.00000    
   0.368632E-01  -0.244342       0.111639E-17    0.00000        0.00000    
   0.368632E-01  -0.239945      -0.748438E-17    0.00000        0.00000    
   0.368632E-01  -0.247189       0.114790E-16    0.00000        0.00000    
   0.368632E-01  -0.247319       0.935294E-17    0.00000        0.00000    
   0.368632E-01  -0.245509       0.499411E-17    0.00000        0.00000    
   0.368632E-01  -0.248931       0.278166E-17    0.00000        0.00000    
   0.368632E-01  -0.252051       0.293751E-17    0.00000        0.00000    
   0.368632E-01  -0.251831       0.614353E-17    0.00000        0.00000    
   0.368632E-01  -0.247315       0.979678E-17    0.00000        0.00000    
   0.368632E-01  -0.244338       0.177572E-16    0.00000        0.00000    
   0.368632E-01  -0.252050       0.867701E-17    0.00000        0.00000    
   0.368632E-01  -0.242234       0.425549E-17    0.00000        0.00000    
   0.280362E-01  -0.220170       0.359142E-18    0.00000        0.00000    
   0.280362E-01  -0.202769       0.263046E-17    0.00000        0.00000    
   0.280362E-01  -0.200936      -0.338813E-19    0.00000        0.00000    
   0.280362E-01  -0.206383       0.256312E-17    0.00000        0.00000    
   0.280362E-01  -0.212898      -0.257837E-17    0.00000        0.00000    
   0.280362E-01  -0.204995      -0.493312E-17    0.00000        0.00000    
   0.280362E-01  -0.205585       0.201255E-17    0.00000        0.00000    
   0.280362E-01  -0.203216       0.605798E-17    0.00000        0.00000    
   0.280362E-01  -0.218296       0.121769E-16    0.00000        0.00000    
   0.280362E-01  -0.220176       0.210064E-18    0.00000        0.00000    
   0.280362E-01  -0.209397       0.360497E-17    0.00000        0.00000    
   0.280362E-01  -0.209399       0.662719E-17    0.00000        0.00000    
   0.280362E-01  -0.206386       0.282062E-17    0.00000        0.00000    
   0.280362E-01  -0.199841       0.127733E-17    0.00000        0.00000    
   0.280362E-01  -0.218293      -0.701852E-17    0.00000        0.00000    
   0.280362E-01  -0.211640       0.206676E-17    0.00000        0.00000    
   0.280362E-01  -0.211642      -0.114519E-17    0.00000        0.00000    
   0.280362E-01  -0.202770      -0.107997E-17    0.00000        0.00000    
   0.280362E-01  -0.212901       0.325261E-18    0.00000        0.00000    
   0.280362E-01  -0.200936      -0.758264E-17    0.00000        0.00000    
   0.280362E-01  -0.204991      -0.214808E-17    0.00000        0.00000    
   0.280362E-01  -0.203214       0.637646E-17    0.00000        0.00000    
   0.280362E-01  -0.199839       0.272067E-17    0.00000        0.00000    
   0.280362E-01  -0.205587      -0.386247E-17    0.00000        0.00000    
   0.256582E-01  -0.264216       0.594109E-17    0.00000        0.00000    
   0.256582E-01  -0.240091       0.872783E-17    0.00000        0.00000    
   0.256582E-01  -0.254021      -0.292396E-17    0.00000        0.00000    
   0.256582E-01  -0.254023      -0.317129E-17    0.00000        0.00000    
   0.256582E-01  -0.264218       0.404882E-18    0.00000        0.00000    
   0.256582E-01  -0.269969       0.218535E-18    0.00000        0.00000    
   0.256582E-01  -0.269977      -0.147485E-16    0.00000        0.00000    
   0.256582E-01  -0.240083      -0.473322E-17    0.00000        0.00000    
   0.166706E-01  -0.137013      -0.189735E-18    0.00000        0.00000    
   0.166706E-01  -0.135568      -0.258853E-17    0.00000        0.00000    
   0.166706E-01  -0.134980       0.508220E-18    0.00000        0.00000    
   0.166706E-01  -0.134211      -0.304932E-18    0.00000        0.00000    
   0.166706E-01  -0.135568      -0.504154E-17    0.00000        0.00000    
   0.166706E-01  -0.133354       0.352366E-18    0.00000        0.00000    
   0.166706E-01  -0.134983      -0.420128E-18    0.00000        0.00000    
   0.166706E-01  -0.127627       0.897855E-19    0.00000        0.00000    
   0.166706E-01  -0.132314      -0.552943E-17    0.00000        0.00000    
   0.166706E-01  -0.130829       0.451638E-17    0.00000        0.00000    
   0.166706E-01  -0.132248       0.447233E-18    0.00000        0.00000    
   0.166706E-01  -0.134212       0.175505E-17    0.00000        0.00000    
   0.166706E-01  -0.134373       0.181943E-17    0.00000        0.00000    
   0.166706E-01  -0.132315       0.237169E-17    0.00000        0.00000    
   0.166706E-01  -0.127558       0.122312E-17    0.00000        0.00000    
   0.166706E-01  -0.133356      -0.555654E-18    0.00000        0.00000    
