   0.871899E-01  -0.332181      -0.142143E-17    0.00000        0.00000    
   0.866265E-01  -0.332326       0.691095E-18    0.00000        0.00000    
   0.858057E-01  -0.330822       0.129637E-17    0.00000        0.00000    
   0.842580E-01  -0.334606       0.151135E-17    0.00000        0.00000    
   0.836499E-01  -0.337821       0.171125E-17    0.00000        0.00000    
   0.836499E-01  -0.337681      -0.351448E-17    0.00000        0.00000    
   0.833465E-01  -0.338259      -0.120555E-16    0.00000        0.00000    
   0.833465E-01  -0.338173       0.266354E-17    0.00000        0.00000    
   0.829496E-01  -0.337675       0.393670E-17    0.00000        0.00000    
   0.829496E-01  -0.337595       0.534275E-18    0.00000        0.00000    
   0.829143E-01  -0.337954       0.664565E-17    0.00000        0.00000    
   0.829143E-01  -0.337864      -0.444241E-17    0.00000        0.00000    
   0.825084E-01  -0.340805      -0.234566E-17    0.00000        0.00000    
   0.825084E-01  -0.341111      -0.290715E-17    0.00000        0.00000    
   0.821742E-01  -0.336749       0.314869E-17    0.00000        0.00000    
   0.821742E-01  -0.337024       0.276403E-17    0.00000        0.00000    
   0.819683E-01  -0.337120      -0.192425E-16    0.00000        0.00000    
   0.819683E-01  -0.336999       0.203255E-16    0.00000        0.00000    
   0.818513E-01  -0.341436      -0.558040E-19    0.00000        0.00000    
   0.818513E-01  -0.341091      -0.486276E-17    0.00000        0.00000    
   0.815121E-01  -0.337623       0.666423E-17    0.00000        0.00000    
   0.815121E-01  -0.336678       0.108402E-16    0.00000        0.00000    
   0.807096E-01  -0.338510       0.220765E-17    0.00000        0.00000    
   0.807096E-01  -0.338637       0.107426E-16    0.00000        0.00000    
   0.807059E-01  -0.339041       0.313662E-17    0.00000        0.00000    
   0.807059E-01  -0.338664       0.417729E-17    0.00000        0.00000    
   0.800112E-01  -0.323383       0.456955E-20    0.00000        0.00000    
   0.800112E-01  -0.323362       0.381049E-17    0.00000        0.00000    
   0.799776E-01  -0.340744      -0.999065E-17    0.00000        0.00000    
   0.799776E-01  -0.340970       0.216339E-17    0.00000        0.00000    
   0.795730E-01  -0.323291       0.865423E-17    0.00000        0.00000    
   0.795730E-01  -0.323303       0.140237E-16    0.00000        0.00000    
   0.795352E-01  -0.324783       0.289342E-17    0.00000        0.00000    
   0.795352E-01  -0.325214       0.353386E-17    0.00000        0.00000    
   0.794434E-01  -0.325584      -0.806732E-17    0.00000        0.00000    
   0.794434E-01  -0.325369       0.181998E-17    0.00000        0.00000    
   0.790106E-01  -0.325541      -0.674730E-17    0.00000        0.00000    
   0.790106E-01  -0.325909      -0.610847E-17    0.00000        0.00000    
   0.789947E-01  -0.326548      -0.325150E-17    0.00000        0.00000    
   0.789947E-01  -0.326044       0.651644E-17    0.00000        0.00000    
   0.787783E-01  -0.322295      -0.113312E-18    0.00000        0.00000    
   0.787783E-01  -0.322398       0.101090E-16    0.00000        0.00000    
   0.784477E-01  -0.322436       0.672518E-17    0.00000        0.00000    
   0.784477E-01  -0.323605      -0.685857E-17    0.00000        0.00000    
   0.783697E-01  -0.322577      -0.194221E-17    0.00000        0.00000    
   0.783697E-01  -0.323576       0.623643E-17    0.00000        0.00000    
   0.776240E-01  -0.324073      -0.428474E-17    0.00000        0.00000    
   0.776240E-01  -0.323856      -0.102651E-16    0.00000        0.00000    
   0.771250E-01  -0.326029       0.490644E-17    0.00000        0.00000    
   0.771250E-01  -0.326234      -0.475684E-17    0.00000        0.00000    
   0.771045E-01  -0.346849       0.142468E-16    0.00000        0.00000    
   0.771045E-01  -0.346653      -0.184018E-17    0.00000        0.00000    
   0.770572E-01  -0.326357      -0.107394E-16    0.00000        0.00000    
   0.770572E-01  -0.326330       0.666365E-18    0.00000        0.00000    
   0.769686E-01  -0.331939      -0.118402E-16    0.00000        0.00000    
   0.769686E-01  -0.331674       0.105149E-16    0.00000        0.00000    
   0.765319E-01  -0.332294       0.203353E-17    0.00000        0.00000    
   0.765319E-01  -0.332810       0.249357E-16    0.00000        0.00000    
   0.765008E-01  -0.346125       0.676520E-17    0.00000        0.00000    
   0.765008E-01  -0.346329       0.113654E-16    0.00000        0.00000    
   0.764481E-01  -0.334053       0.391201E-17    0.00000        0.00000    
   0.764481E-01  -0.334119      -0.683646E-17    0.00000        0.00000    
   0.760878E-01  -0.334306       0.337500E-17    0.00000        0.00000    
   0.760878E-01  -0.333889      -0.556925E-17    0.00000        0.00000    
   0.760033E-01  -0.350167      -0.935558E-17    0.00000        0.00000    
   0.760033E-01  -0.350252      -0.137284E-16    0.00000        0.00000    
   0.757751E-01  -0.334855      -0.104786E-17    0.00000        0.00000    
   0.757751E-01  -0.334448       0.411462E-17    0.00000        0.00000    
   0.757122E-01  -0.333631      -0.270151E-17    0.00000        0.00000    
   0.757122E-01  -0.333759       0.725006E-17    0.00000        0.00000    
   0.755910E-01  -0.331874       0.964708E-18    0.00000        0.00000    
   0.755910E-01  -0.330892       0.843425E-17    0.00000        0.00000    
   0.755477E-01  -0.350221      -0.465417E-17    0.00000        0.00000    
   0.755477E-01  -0.349952      -0.121297E-16    0.00000        0.00000    
   0.755122E-01  -0.330150       0.117859E-16    0.00000        0.00000    
   0.755122E-01  -0.330815      -0.546627E-17    0.00000        0.00000    
   0.754471E-01  -0.346595      -0.545615E-17    0.00000        0.00000    
   0.754471E-01  -0.346237       0.853046E-17    0.00000        0.00000    
   0.752911E-01  -0.331413       0.115938E-16    0.00000        0.00000    
   0.752911E-01  -0.330413      -0.537797E-17    0.00000        0.00000    
   0.751071E-01  -0.349859       0.181304E-16    0.00000        0.00000    
   0.751071E-01  -0.349640      -0.582843E-17    0.00000        0.00000    
   0.750004E-01  -0.349315       0.158546E-16    0.00000        0.00000    
   0.750004E-01  -0.349266      -0.258797E-17    0.00000        0.00000    
   0.749882E-01  -0.346175       0.588276E-17    0.00000        0.00000    
