   0.472359       -1.10502       0.226200       0.331961    
   0.382096      -0.985968       0.183540       0.365611    
   0.382096      -0.985978       0.183547       0.365607    
   0.382096      -0.985898       0.183489       0.365641    
   0.227895      -0.726793       0.115155       0.264800    
   0.227895      -0.726793       0.115162       0.264810    
   0.227895      -0.726793       0.115161       0.264809    
   0.143097      -0.547714       0.835726E-01   0.203111    
   0.143097      -0.547396       0.833174E-01   0.203134    
   0.143097      -0.547677       0.835430E-01   0.203113    
   0.141056      -0.543716       0.821578E-01   0.198091    
   0.929608E-01  -0.426699       0.707392E-01   0.159767    
   0.929608E-01  -0.426756       0.707632E-01   0.159741    
   0.929608E-01  -0.426693       0.707328E-01   0.159767    
   0.929608E-01  -0.426793       0.708095E-01   0.159731    
   0.929608E-01  -0.426786       0.708067E-01   0.159734    
   0.929608E-01  -0.426743       0.707541E-01   0.159743    
   0.630239E-01  -0.347993       0.688702E-01   0.132685    
   0.630239E-01  -0.348014       0.688808E-01   0.132658    
   0.630239E-01  -0.348011       0.688793E-01   0.132659    
   0.443760E-01  -0.293528       0.715879E-01   0.114912    
   0.443760E-01  -0.293529       0.715944E-01   0.114916    
   0.443760E-01  -0.293522       0.715393E-01   0.114886    
   0.441526E-01  -0.294265       0.709959E-01   0.116683    
   0.441526E-01  -0.294776       0.716109E-01   0.116756    
   0.441526E-01  -0.294716       0.715393E-01   0.116745    
   0.319987E-01  -0.254009       0.762176E-01   0.103783    
   0.319987E-01  -0.254010       0.762198E-01   0.103785    
   0.319987E-01  -0.254010       0.762019E-01   0.103780    
   0.319805E-01  -0.254110       0.756134E-01   0.104173    
   0.319805E-01  -0.254094       0.755844E-01   0.104166    
   0.319805E-01  -0.254218       0.756736E-01   0.104139    
   0.319805E-01  -0.254314       0.758777E-01   0.104089    
   0.319805E-01  -0.254189       0.756374E-01   0.104134    
   0.319805E-01  -0.254301       0.758704E-01   0.104091    
   0.236381E-01  -0.223457       0.802842E-01   0.959652E-01
   0.236381E-01  -0.223513       0.803491E-01   0.958681E-01
   0.236381E-01  -0.223503       0.803397E-01   0.958678E-01
   0.178096E-01  -0.198823       0.844744E-01   0.893704E-01
   0.178096E-01  -0.198720       0.841762E-01   0.892595E-01
   0.178096E-01  -0.198818       0.844699E-01   0.893710E-01
   0.178096E-01  -0.198742       0.841981E-01   0.891866E-01
   0.178096E-01  -0.198727       0.842060E-01   0.892716E-01
   0.178096E-01  -0.198754       0.842324E-01   0.891982E-01
   0.177951E-01  -0.199287       0.851330E-01   0.907631E-01
   0.136257E-01  -0.178812       0.878239E-01   0.858596E-01
   0.136257E-01  -0.178769       0.877110E-01   0.857592E-01
   0.136257E-01  -0.178811       0.878244E-01   0.858608E-01
   0.136257E-01  -0.178772       0.877234E-01   0.857649E-01
   0.136257E-01  -0.178777       0.877066E-01   0.857503E-01
   0.136257E-01  -0.178780       0.877183E-01   0.857547E-01
   0.136092E-01  -0.179628       0.885315E-01   0.872509E-01
   0.136092E-01  -0.179065       0.874215E-01   0.869802E-01
   0.136092E-01  -0.179562       0.884021E-01   0.872139E-01
   0.105693E-01  -0.161764       0.896356E-01   0.827516E-01
   0.105693E-01  -0.161893       0.900841E-01   0.826569E-01
   0.105693E-01  -0.161912       0.901080E-01   0.826621E-01
   0.105693E-01  -0.161803       0.897174E-01   0.827758E-01
   0.105693E-01  -0.161645       0.895175E-01   0.827714E-01
   0.105693E-01  -0.161625       0.894596E-01   0.827523E-01
   0.831724E-02  -0.146596       0.909657E-01   0.786299E-01
   0.831723E-02  -0.146781       0.917162E-01   0.789098E-01
   0.831723E-02  -0.146760       0.916290E-01   0.788765E-01
   0.831297E-02  -0.147189       0.920080E-01   0.806576E-01
   0.831297E-02  -0.147188       0.920079E-01   0.806571E-01
   0.831297E-02  -0.147199       0.920181E-01   0.807077E-01
   0.830984E-02  -0.146874       0.909516E-01   0.796439E-01
   0.830984E-02  -0.146889       0.909800E-01   0.796519E-01
   0.830984E-02  -0.146798       0.907853E-01   0.798318E-01
   0.660779E-02  -0.134047       0.922260E-01   0.774604E-01
   0.660779E-02  -0.134141       0.926423E-01   0.775916E-01
   0.660779E-02  -0.134130       0.925931E-01   0.775719E-01
   0.660639E-02  -0.133876       0.917171E-01   0.765954E-01
   0.660639E-02  -0.133795       0.913992E-01   0.767847E-01
   0.660639E-02  -0.133859       0.916396E-01   0.765655E-01
   0.660639E-02  -0.133929       0.919965E-01   0.770403E-01
   0.660639E-02  -0.133793       0.913665E-01   0.767701E-01
   0.660639E-02  -0.133944       0.920413E-01   0.770556E-01
   0.530162E-02  -0.122626       0.918463E-01   0.750993E-01
   0.530162E-02  -0.122599       0.917436E-01   0.751743E-01
   0.530162E-02  -0.122620       0.918171E-01   0.750872E-01
   0.530162E-02  -0.122664       0.920043E-01   0.754366E-01
   0.530162E-02  -0.122598       0.917293E-01   0.751673E-01
   0.530162E-02  -0.122669       0.920193E-01   0.754417E-01
   0.429240E-02  -0.112977       0.927268E-01   0.748078E-01
   0.429240E-02  -0.112998       0.928235E-01   0.748261E-01
   0.429239E-02  -0.112995       0.928116E-01   0.748208E-01
   0.429122E-02  -0.113274       0.937289E-01   0.750353E-01
   0.429122E-02  -0.113331       0.939179E-01   0.751084E-01
   0.429122E-02  -0.112843       0.922981E-01   0.745432E-01
   0.350359E-02  -0.103478       0.905405E-01   0.708346E-01
   0.350359E-02  -0.103617       0.913381E-01   0.712839E-01
   0.350359E-02  -0.103462       0.904570E-01   0.707997E-01
   0.350359E-02  -0.103744       0.919787E-01   0.715636E-01
   0.350359E-02  -0.103586       0.911653E-01   0.712101E-01
   0.350359E-02  -0.103729       0.918893E-01   0.715248E-01
   0.350271E-02  -0.103770       0.910952E-01   0.722207E-01
   0.350271E-02  -0.103770       0.910940E-01   0.722197E-01
   0.350271E-02  -0.103798       0.911529E-01   0.724329E-01
   0.350192E-02  -0.103853       0.913337E-01   0.722671E-01
   0.350192E-02  -0.103956       0.919303E-01   0.721652E-01
   0.350192E-02  -0.103978       0.919864E-01   0.721866E-01
   0.350192E-02  -0.103891       0.914697E-01   0.723215E-01
   0.350192E-02  -0.103694       0.909168E-01   0.721585E-01
   0.350192E-02  -0.103711       0.909968E-01   0.721914E-01
   0.287946E-02  -0.956296E-01   0.898423E-01   0.700332E-01
   0.287946E-02  -0.957145E-01   0.903780E-01   0.702803E-01
   0.287946E-02  -0.956217E-01   0.898010E-01   0.700154E-01
   0.287946E-02  -0.957837E-01   0.907134E-01   0.704996E-01
   0.287946E-02  -0.956968E-01   0.902749E-01   0.702348E-01
   0.287946E-02  -0.957739E-01   0.906515E-01   0.704719E-01
   0.287852E-02  -0.956796E-01   0.897580E-01   0.700389E-01
   0.287852E-02  -0.956971E-01   0.898162E-01   0.700625E-01
   0.287852E-02  -0.955842E-01   0.894049E-01   0.702293E-01
   0.238208E-02  -0.888368E-01   0.900090E-01   0.703383E-01
   0.238193E-02  -0.883075E-01   0.878511E-01   0.681634E-01
   0.238193E-02  -0.884057E-01   0.885123E-01   0.679191E-01
   0.238193E-02  -0.883934E-01   0.884168E-01   0.678760E-01
   0.238193E-02  -0.883133E-01   0.878500E-01   0.681613E-01
   0.238193E-02  -0.884047E-01   0.885897E-01   0.685317E-01
   0.238193E-02  -0.884229E-01   0.886842E-01   0.685728E-01
   0.198290E-02  -0.821150E-01   0.877313E-01   0.679426E-01
   0.198290E-02  -0.821448E-01   0.879476E-01   0.680067E-01
   0.198290E-02  -0.821139E-01   0.877297E-01   0.679418E-01
   0.198290E-02  -0.821627E-01   0.879882E-01   0.681210E-01
   0.198290E-02  -0.821398E-01   0.879196E-01   0.679935E-01
   0.198290E-02  -0.821588E-01   0.879618E-01   0.681085E-01
   0.198270E-02  -0.818270E-01   0.863481E-01   0.666471E-01
   0.198270E-02  -0.818648E-01   0.866170E-01   0.665243E-01
   0.198270E-02  -0.818611E-01   0.865799E-01   0.665068E-01
   0.198270E-02  -0.818305E-01   0.863507E-01   0.666472E-01
   0.198270E-02  -0.818788E-01   0.866991E-01   0.670415E-01
   0.198270E-02  -0.818860E-01   0.867387E-01   0.670591E-01
   0.166007E-02  -0.759184E-01   0.851109E-01   0.649484E-01
   0.166007E-02  -0.762067E-01   0.872564E-01   0.659598E-01
   0.166007E-02  -0.761732E-01   0.870073E-01   0.658415E-01
   0.139657E-02  -0.707196E-01   0.838654E-01   0.642076E-01
   0.139657E-02  -0.709019E-01   0.853114E-01   0.648682E-01
   0.139657E-02  -0.708803E-01   0.851420E-01   0.647856E-01
   0.139651E-02  -0.706664E-01   0.838183E-01   0.639264E-01
   0.139651E-02  -0.706154E-01   0.834108E-01   0.633761E-01
   0.139651E-02  -0.705954E-01   0.832575E-01   0.633020E-01
   0.139651E-02  -0.708209E-01   0.849951E-01   0.645144E-01
   0.139651E-02  -0.708186E-01   0.849607E-01   0.644968E-01
   0.139651E-02  -0.706441E-01   0.836307E-01   0.638348E-01
   0.139634E-02  -0.706880E-01   0.833162E-01   0.639582E-01
   0.139634E-02  -0.706880E-01   0.833150E-01   0.639572E-01
   0.139634E-02  -0.707175E-01   0.834321E-01   0.643476E-01
   0.139544E-02  -0.712756E-01   0.872079E-01   0.662407E-01
   0.139544E-02  -0.713173E-01   0.874359E-01   0.663492E-01
   0.139544E-02  -0.709613E-01   0.854818E-01   0.654760E-01
   0.118052E-02  -0.658715E-01   0.820976E-01   0.627438E-01
   0.118052E-02  -0.658319E-01   0.817472E-01   0.623935E-01
   0.118052E-02  -0.658214E-01   0.816645E-01   0.623525E-01
   0.118052E-02  -0.659627E-01   0.827721E-01   0.632063E-01
   0.118052E-02  -0.659598E-01   0.827381E-01   0.631888E-01
   0.118052E-02  -0.658581E-01   0.819809E-01   0.626854E-01
   0.118046E-02  -0.661493E-01   0.833469E-01   0.641995E-01
   0.118046E-02  -0.661549E-01   0.833318E-01   0.642331E-01
   0.118046E-02  -0.661490E-01   0.833506E-01   0.642012E-01
   0.117998E-02  -0.661264E-01   0.835992E-01   0.638150E-01
   0.117998E-02  -0.661928E-01   0.842139E-01   0.637763E-01
   0.117998E-02  -0.662120E-01   0.843059E-01   0.638209E-01
   0.117998E-02  -0.661567E-01   0.837759E-01   0.639012E-01
   0.117998E-02  -0.659944E-01   0.829938E-01   0.635704E-01
   0.117998E-02  -0.659833E-01   0.829092E-01   0.635287E-01
   0.100241E-02  -0.616912E-01   0.816773E-01   0.625655E-01
   0.100241E-02  -0.616214E-01   0.810716E-01   0.623075E-01
   0.100241E-02  -0.616826E-01   0.816049E-01   0.625285E-01
   0.100209E-02  -0.616047E-01   0.811467E-01   0.618008E-01
   0.100209E-02  -0.614947E-01   0.804965E-01   0.618037E-01
   0.100209E-02  -0.615890E-01   0.810585E-01   0.617570E-01
   0.854684E-03  -0.575468E-01   0.789383E-01   0.607111E-01
   0.854684E-03  -0.575491E-01   0.789621E-01   0.607237E-01
   0.854684E-03  -0.575184E-01   0.788063E-01   0.604532E-01
   0.854684E-03  -0.574953E-01   0.785817E-01   0.603133E-01
   0.854684E-03  -0.575141E-01   0.787710E-01   0.604345E-01
   0.854684E-03  -0.574975E-01   0.785932E-01   0.603194E-01
   0.854532E-03  -0.574972E-01   0.790995E-01   0.605506E-01
   0.854532E-03  -0.575196E-01   0.791622E-01   0.599606E-01
   0.854532E-03  -0.574535E-01   0.784295E-01   0.601667E-01
   0.854532E-03  -0.574825E-01   0.789758E-01   0.604869E-01
   0.854532E-03  -0.574437E-01   0.783822E-01   0.601431E-01
   0.854532E-03  -0.575244E-01   0.792386E-01   0.600006E-01
   0.731681E-03  -0.539573E-01   0.790234E-01   0.598769E-01
   0.731681E-03  -0.538677E-01   0.781612E-01   0.594134E-01
   0.731681E-03  -0.538986E-01   0.784794E-01   0.595826E-01
   0.731681E-03  -0.539778E-01   0.792422E-01   0.599934E-01
   0.731681E-03  -0.537048E-01   0.764646E-01   0.584274E-01
   0.731681E-03  -0.537151E-01   0.765641E-01   0.584801E-01
   0.731480E-03  -0.537718E-01   0.766985E-01   0.590005E-01
   0.731480E-03  -0.537653E-01   0.766408E-01   0.589702E-01
   0.731480E-03  -0.537793E-01   0.767193E-01   0.584910E-01
   0.731480E-03  -0.537511E-01   0.763870E-01   0.586045E-01
   0.731480E-03  -0.537451E-01   0.763557E-01   0.585885E-01
   0.731480E-03  -0.537798E-01   0.767457E-01   0.585053E-01
   0.628548E-03  -0.505716E-01   0.767705E-01   0.585955E-01
   0.628548E-03  -0.505161E-01   0.762402E-01   0.582608E-01
   0.628548E-03  -0.505862E-01   0.769323E-01   0.586835E-01
   0.628548E-03  -0.505367E-01   0.764613E-01   0.583808E-01
   0.628548E-03  -0.504045E-01   0.750032E-01   0.575771E-01
   0.628548E-03  -0.504105E-01   0.750624E-01   0.576091E-01
   0.628487E-03  -0.506404E-01   0.764814E-01   0.589779E-01
   0.628487E-03  -0.506422E-01   0.764956E-01   0.589857E-01
   0.628487E-03  -0.506283E-01   0.763809E-01   0.589424E-01
   0.541775E-03  -0.474593E-01   0.740058E-01   0.572319E-01
   0.541775E-03  -0.474470E-01   0.740044E-01   0.571035E-01
   0.541775E-03  -0.474474E-01   0.739988E-01   0.571005E-01
   0.541770E-03  -0.474132E-01   0.745001E-01   0.570900E-01
   0.541770E-03  -0.472895E-01   0.730526E-01   0.562725E-01
   0.541770E-03  -0.474089E-01   0.744663E-01   0.570718E-01
   0.541770E-03  -0.472905E-01   0.731218E-01   0.558297E-01
   0.541770E-03  -0.472994E-01   0.731855E-01   0.563463E-01
   0.541770E-03  -0.473046E-01   0.732886E-01   0.559217E-01
   0.541736E-03  -0.473102E-01   0.728922E-01   0.564042E-01
